"PARAMETER,VALUE,UNITS/NOTES"																																																																																																																									
																																																																																																																									
"UPASserial,00064,(UPAS serial identification-numerical)"																																																																																																																									
"UPASfirmware,UPAS_v2_x-rev_00092-L476RE_20211215_mbedOS-6_15_1.bin compiled Dec 15 2021_21:56:22 UTC,(installed firmware version)"																																																																																																																									
"LifetimeSampleCount,5,(count-total lifetime sample runs)"																																																																																																																									
"LifetimeSampleRuntime,45.37,(hrs-total lifetime cumulative sample runtime)"																																																																																																																									
																																																																																																																									
																																																																																																																									
																																																																																																																									
																																																																																																																									
SAMPLE IDENTIFICATION																																																																																																																									
																																																																																																																									
"LogFilename,/sd/20220105/PSP00064_LOG_2022-01-05T23_56_12UTC_v25test ________----------.txt,(log file filename-automatically defined)"																																																																																																																									
"SampleName,v25test _______,(Sample Name-user entered into app)"																																																																																																																									
"CartridgeID,----------,(Cartridge Identification-user entered into app)"																																																																																																																									
																																																																																																																									
																																																																																																																									
																																																																																																																									
																																																																																																																									
SETUP SUMMARY																																																																																																																									
																																																																																																																									
"GPSUTCOffset,-7.00,(hours offset from UTC date time)"																																																																																																																									
"StartOnNextPowerUp,0,(0=no 1=yes)"																																																																																																																									
"ProgrammedStartTime,1641427200,(0 = Now or Start On Next or seconds since 1/1/1970)"																																																																																																																									
"ProgrammedRuntime,indefinite,(Hr)"																																																																																																																									
"SizeSelectiveInlet,PM2.5,(inlet particle size fraction)"																																																																																																																									
"FlowRateSetpoint,2.000,(L*min^-1)"																																																																																																																									
"FlowOffset,0.000000,(%)"																																																																																																																									
"FlowCheckMeterReadingPreSample,NA,(L*min^-1)"																																																																																																																									
"FlowCheckMeterReadingPostSample,NA,(L*min^-1)"																																																																																																																									
"FlowDutyCycle,100,(%)"																																																																																																																									
"DutyCycleWindow,30,(s)"																																																																																																																									
"GPSEnabled,1,(0=no 1=yes)"																																																																																																																									
"PMSensorInterval,1,(0=sensor disabled 1=continuous measurement 2-15=intermittent measurement interval in minutes 16=15s warmup-5s measurement-10s sleep 17=15s warmup-5s measurement-40s sleep 18=20s warmup-10s measurement-30s sleep)"																																																																																																																									
"RTGasSampleState,0,(0=off 1=on)"																																																																																																																									
"LogInterval,30,(s)"																																																																																																																									
"PowerSaveMode,0,(0=off 1=on)"																																																																																																																									
"AppLock,0,(0=unlocked 1=locked -1=not set)"																																																																																																																									
"AppVersion,i1.0.0,(i=iOS A=Android)"																																																																																																																									
																																																																																																																									
																																																																																																																									
																																																																																																																									
																																																																																																																									
SAMPLE SUMMARY																																																																																																																									
																																																																																																																									
"StartDateTimeUTC,2022-01-05T23:56:12,(YYYY-MM-DDTHH:MM:SS) (UTC date time format)"																																																																																																																									
"StartDateTimeLocal,2022-01-05T16:56:12,(YYYY-MM-DDTHH:MM:SS) (Local date time format)"																																																																																																																									
"EndDateTimeUTC,2022-01-07T04:38:24,(YYYY-MM-DDTHH:MM:SS) (UTC date time format)"																																																																																																																									
"EndDateTimeLocal,2022-01-06T21:38:24,(YYYY-MM-DDTHH:MM:SS) (Local date time format)"																																																																																																																									
"OverallDuration, 28.631,(Hr)"																																																																																																																									
"PumpingDuration, 28.631,(Hr)"																																																																																																																									
"OverallFlowRateAverage,2.000,(L*min^-1)"																																																																																																																									
"PumpingFlowRateAverage,2.000,(L*min^-1)"																																																																																																																									
"SampledVolume, 3435.26,(L)"																																																																																																																									
"StartBatteryCharge,099,(%)"																																																																																																																									
"EndBatteryCharge,008,(%)"																																																																																																																									
"StartBatteryVoltage,4.21,(V)"																																																																																																																									
"EndBatteryVoltage,2.81,(V)"																																																																																																																									
"ShutdownMode,02,(0=unknown error shutdown 1=user pushbutton sample stop 2=depleted battery shutdown [<2.6v] 3=successfully completed preset sample duration 4=thermal protection shutdown 5=max power at initialization error 6=max pump voltage during sample shutdown 7=blocked flow during sample shutdown 8=SD card removed during sample 64+=freeze 80+=RTOS crash)"																																																																																																																									
																																																																																																																									
																																																																																																																									
																																																																																																																									
																																																																																																																									
MASS FLOW SENSOR CALIBRATION																																																																																																																									
																																																																																																																									
"MFSCalDate,2022-01-03T23:38:40,(YYYY-MM-DDTHH:MM:SS) (UTC date time format)"																																																																																																																									
"MFSCalPerson,,(name of person running and approving calibration)"																																																																																																																									
"MFSCalVoutBlocked,,(V)"																																																																																																																									
"MFSCalVoutMin,0.500000,(V)"																																																																																																																									
"MFSCalVoutMax,1.824250,(V)"																																																																																																																									
"MFSCalMFBlocked,,(g*min^-1)"																																																																																																																									
"MFSCalMFMin,0.010261,(g*min^-1)"																																																																																																																									
"MFSCalMFMax,3.208600,(g*min^-1)"																																																																																																																									
"MFSCalPumpVBoostMin,,(V)"																																																																																																																									
"MFSCalPumpVBoostMax,,(V)"																																																																																																																									
"MFSCalPDeadhead,,(Pa)"																																																																																																																									
"MF4,2.085661,(coefficient)"																																																																																																																									
"MF3,-7.765619,(coefficient)"																																																																																																																									
"MF2,10.724411,(coefficient)"																																																																																																																									
"MF1,-5.036383,(coefficient)"																																																																																																																									
"MF0,0.687698,(coefficient)"																																																																																																																									
																																																																																																																									
																																																																																																																									
																																																																																																																									
																																																																																																																									
SAMPLE LOG																																																																																																																									
																																																																																																																									
DateTime	DateTime	DateTime	DateTime	DateTime	FilterSample	FilterSample	FilterSample	FilterSample	Battery	Atmo	Atmo	Atmo	Atmo	Atmo	GPS	GPS	GPS	GPS	GPS	GPS	GPS	Motion	Motion	Motion	Motion	Motion	Motion	Motion	Motion	Motion	Motion	Motion	Motion	Motion	Motion	Motion	Motion	Motion	Motion	Motion	Motion	Motion	Motion	Motion	Motion	Motion	Motion	Motion	Motion	Motion	Motion	Motion	Light	Light	Light	Light	Light	Light	PMSensor	PMSensor	PMSensor	PMSensor	PMSensor	PMSensor	PMSensor	PMSensor	PMSensor	PMSensor	PMSensor	PMSensor	PMSensor	PMSensor	PMSensor	PMSensor	PMSensor	PMSensor	PMSensor	PMSensor	PMSensor	PMSensor	EngData	EngData	EngData	EngData	EngData	EngData	EngData	EngData	EngData	EngData	EngData	EngData	EngData	EngData	EngData	EngData	EngData	EngData	EngData	EngData	EngData	EngData	EngData	EngData	EngData	EngData	GasExperi	GasExperi	GasExperi	GasExperi	GasExperi	GasExperi	GasExperi	GasExperi	GasExperi	GasExperi	GasExperi	GasExperi	GasExperi	GasExperi	GasExperi
SampleTime	UnixTime	UnixTimeMCU	DateTimeUTC	DateTimeLocal	PumpingFlowRate	OverallFlowRate	SampledVolume	FilterDP	BatteryCharge	AtmoT	AtmoP	AtmoRH	AtmoDensity	AtmoAlt	GPSQual	GPSlat	GPSlon	GPSalt	GPSsat	GPSspeed	GPShDOP	AccelX	AccelXVar	AccelXMin	AccelXMax	AccelY	AccelYVar	AccelYMin	AccelYMax	AccelZ	AccelZVar	AccelZMin	AccelZMax	RotX	RotXVar	RotXMin	RotXMax	RotY	RotYVar	RotYMin	RotYMax	RotZ	RotZVar	RotZMin	RotZMax	Xup	XDown	Yup	Ydown	Zup	Zdown	StepCount	LUX	UVindex	HighVisRaw	LowVisRaw	IRRaw	UVRaw	PMMeasCnt	PM1MC	PM1MCVar	PM2_5MC	PM2_5MCVar	PM4MC	PM4MCVar	PM10MC	PM10MCVar	PM0_5NC	PM0_5NCVar	PM1NC	PM1NCVar	PM2_5NC	PM2_5NCVar	PM4NC	PM4NCVar	PM10NC	PM10NCVar	PMtypicalParticleSize	PMtypicalParticleSizeVar	PM2_5SampledMass	PCB1T	PCB2T	FdpT	AccelT	PT100R	PCB2P	PumpPow1	PumpPow2	PumpV	MassFlow	MFSVout	BFGenergy	BattVolt	v3_3	v5	PumpsON	Dead	BCS1	BCS2	BC_NPG	FLOWCTL	GPSRT	SD_DATAW	SD_HEADW	TPumpsOFF	TPumpsON	IAQStabStat	IAQRunIn	IAQRes	IAQ	IAQAcc	StaticIAQ	StaticIAQAcc	CO2e	CO2eAcc	bVOC	bVOCAcc	gasComp	gasCompAcc	gasPerc	gasPercAcc
(HH:MM:SS)	(s)	(s)	(YYYY-MM-DDTHH:MM:SS) (UTC date time format)	(YYYY-MM-DDTHH:MM:SS) (Local date time format)	(L*min^-1)	(L*min^-1)	(L)	(Pa)	(%)	(C)	(hPa)	(%RH)	(g*L^-1)	(m ASL)	(-)	(decimalDegree)	(decimalDegree)	(m)	(integer)	(m*s^-1)	(-)	(mg)	(mg)	(mg)	(mg)	(mg)	(mg)	(mg)	(mg)	(mg)	(mg)	(mg)	(mg)	(mdeg*s^-1)	(mdeg*s^-1)	(mdeg*s^-1)	(mdeg*s^-1)	(mdeg*s^-1)	(mdeg*s^-1)	(mdeg*s^-1)	(mdeg*s^-1)	(mdeg*s^-1)	(mdeg*s^-1)	(mdeg*s^-1)	(mdeg*s^-1)	(%)	(%)	(%)	(%)	(%)	(%)	(#)	(lux)	(-)	(-)	(-)	(-)	(-)	(#)	(ug*m^-3)	(ug*m^-3)	(ug*m^-3)	(ug*m^-3)	(ug*m^-3)	(ug*m^-3)	(ug*m^-3)	(ug*m^-3)	(#*cm^-3)	(#*cm^-3)	(#*cm^-3)	(#*cm^-3)	(#*cm^-3)	(#*cm^-3)	(#*cm^-3)	(#*cm^-3)	(#*cm^-3)	(#*cm^-3)	(um)	(um)	(ug)	(C)	(C)	(C)	(C)	(ohm)	(hPa)	(integer)	(integer)	(V)	(g*min^-1)	(V)	(integer)	(V)	(V)	(V)	(bool)	(bool)	(bool)	(bool)	(bool)	(s)	(s)	(s)	(s)	(s)	(s)	(-)	(-)	(ohms)	(-)	(-)	(-)	(-)	(ppm)	(-)	(ppm)	(-)	(-)	(-)	(%)	(-)
0:00:50	1641427260	1641427260	2022-01-06T00:01:00	2022-01-05T17:01:00	2.013	2.013	1.002	228.8	99	24.67	845.19	7.72	0.9876	1503.8	0	-9999	-9999	-9999	0	-9999	-9999	-15.4	6.3	-21	-12	42.1	106	26	66	-1074.4	145.5	-1096	-1055	-7738.6	44378032	-23738	3421	15984.2	59934720	-472	33696	-2009.5	146822.8	-2747	-980	0	0	0	0	100	0	0	128	0.17	713.4	725.3	361.8	9.8	30	1.1	0	1.44	0.01	1.66	0.03	1.78	0.04	7.01	0.07	8.46	0.11	8.76	0.14	8.81	0.14	8.81	0.14	0.78	0	0.0014	24.34	24.46	25.87	23.44	109.61	845.3	246	0	14.161	1.97642	1.60825	52803	4.13	3.36	5.01	1	0	1	0	0	0	0.000114	0	0	0	30															
0:01:20	1641427290	1641427290	2022-01-06T00:01:30	2022-01-05T17:01:30	2.003	2.003	2.002	225.5	99	24.99	845.22	7.68	0.9866	1503.6	0	-9999	-9999	-9999	0	-9999	-9999	-13.9	3.6	-17	-12	40.9	69.5	31	58	-1066.5	95.6	-1086	-1055	-6423.6	32999864	-19118	7621	19140.5	77265216	5162	42481	-2483.4	87288	-2975	-1933	0	0	0	0	100	0	0	128	0.18	715.8	725.3	361.5	10.7	30	1.13	0	1.41	0	1.57	0	1.67	0	7.39	0.03	8.77	0.05	9	0.05	9.05	0.05	9.05	0.05	0.75	0	0.0028	24.55	24.63	26.9	24.06	109.73	845.3	248	0	14.101	1.98622	1.61075	52785	4.12	3.36	5.01	1	0	1	0	0	0.404133	0.000114	0.060305	0.070598	0	30															
0:01:50	1641427320	1641427320	2022-01-06T00:02:00	2022-01-05T17:02:00	2.001	2.001	3.007	224.35	99	25.33	845.25	8.55	0.9853	1503.2	0	-9999	-9999	-9999	0	-9999	-9999	-17.7	109.4	-70	-12	42.8	314.5	1	114	-1071.6	80.2	-1090	-1056	-8382.5	29625384	-19950	3263	20290.7	55972800	2660	32541	-2952.4	1660518	-7927	-1417	0	0	0	0	100	0	0	93.5	0.23	531.7	529.8	268.6	26.8	30	1.05	0	1.26	0	1.37	0.01	1.44	0.01	7.02	0.06	8.23	0.09	8.39	0.1	8.42	0.1	8.42	0.1	0.72	0	0.0041	24.79	24.83	27.58	24.57	109.86	845.4	248	0	14.112	1.97985	1.609125	52768	4.12	3.36	5.01	1	0	0	1	0	0.396256	0.000114	0.052465	0.070577	0	30															
0:02:20	1641427350	1641427350	2022-01-06T00:02:30	2022-01-05T17:02:30	2.009	2.009	4.012	221.45	99	25.58	845.26	8.43	0.9845	1503.1	0	-9999	-9999	-9999	0	-9999	-9999	-16.3	4.3	-19	-12	47.6	97	31	63	-1074	94.6	-1087	-1055	-4097	31112362	-18655	6448	20432.9	51655808	4611	35358	-2628.4	68397.5	-3255	-2292	0	0	0	0	100	0	0	132	0.41	736.8	747.6	371.4	49.2	30	0.97	0	1.13	0	1.21	0	1.25	0	6.56	0.1	7.62	0.14	7.73	0.15	7.76	0.15	7.76	0.15	0.69	0	0.0052	25.19	25.47	28.17	24.96	109.96	845.4	248	0	14.119	1.99213	1.61225	52776	4.21	3.36	5.01	1	0	0	1	0	0.405485	0.000114	0.06043	0.071776	0	30															
0:02:50	1641427380	1641427380	2022-01-06T00:03:00	2022-01-05T17:03:00	2.012	2.012	5.004	225.05	99	25.8	845.32	7.46	0.984	1502.6	0	-9999	-9999	-9999	0	-9999	-9999	-15.2	4.5	-19	-12	42.8	105.6	28	61	-1070.8	108	-1088	-1053	-6565.4	36114880	-15741	5626	20080.9	40988224	6676	34352	-2732.2	78737	-3290	-2222	0	0	0	0	100	0	0	131.9	0.41	739.3	747.4	371.8	50.3	30	0.94	0.02	1.09	0.02	1.16	0.03	1.2	0.03	6.4	0.75	7.42	1.01	7.52	1.04	7.54	1.04	7.54	1.04	0.68	0	0.0063	25.69	25.97	28.57	25.35	110.05	845.5	258	0	13.897	1.96137	1.604375	52783	4.21	3.36	5.01	1	0	0	1	0	0.396615	0.000115	0.05225	0.070157	0	30															
0:03:20	1641427410	1641427410	2022-01-06T00:03:30	2022-01-05T17:03:30	1.981	1.981	6.012	218.5	99	25.99	845.33	7.2	0.9834	1502.5	0	-9999	-9999	-9999	0	-9999	-9999	-14.6	4.2	-20	-12	40.3	91.6	29	66	-1068.6	107.2	-1092	-1057	-6656.9	24134448	-16397	4252	18093.1	39016416	4200	27825	-2846.4	64198.5	-3290	-2292	0	0	0	0	100	0	0	131.9	0.49	738.5	747.3	371	61	30	0.99	0.01	1.13	0.02	1.21	0.02	1.24	0.02	6.71	0.46	7.77	0.63	7.87	0.66	7.89	0.67	7.89	0.67	0.68	0	0.0075	26.07	26.3	28.91	25.72	110.12	845.5	251	0	14.06	1.97691	1.608375	52790	4.21	3.36	5.01	1	0	0	1	0	0.396134	0.000113	0.052396	0.070539	0	30															
0:03:50	1641427440	1641427440	2022-01-06T00:04:00	2022-01-05T17:04:00	2.017	2.017	7.019	224.7	99	26.21	845.32	7.07	0.9826	1502.6	0	-9999	-9999	-9999	0	-9999	-9999	-15.2	3.6	-20	-13	43.9	79.1	31	62	-1073.4	107.5	-1093	-1056	-7963.1	44521324	-22452	875	19516.3	56662464	1478	34265	-2827.9	121574	-3395	-2310	0	0	0	0	100	0	0	131.9	0.36	737.3	747.2	371.6	44.9	30	0.96	0.01	1.09	0.01	1.15	0.01	1.18	0.02	6.58	0.53	7.59	0.69	7.68	0.7	7.69	0.7	7.69	0.7	0.66	0	0.0086	26.36	26.56	29.27	25.93	110.21	845.5	252	0	14.04	1.98868	1.611375	52796	4.21	3.36	5.01	1	0	0	1	0	0.404419	0.000114	0.060388	0.07083	0	30															
0:04:20	1641427470	1641427470	2022-01-06T00:04:30	2022-01-05T17:04:30	2.015	2.015	8.023	223.4	99	26.37	845.3	6.94	0.9821	1502.7	0	-9999	-9999	-9999	0	-9999	-9999	-15.5	4.4	-20	-12	45.9	108.9	30	64	-1074.3	127.9	-1093	-1054	-5964.6	55303360	-27711	10395	19405.6	30139968	9703	31771	-2771.6	58073.5	-3255	-2327	0	0	0	0	100	0	0	132.1	0.35	737.8	748	370.9	42.8	30	0.89	0.01	1	0.01	1.05	0.01	1.08	0.01	6.14	0.23	7.06	0.31	7.13	0.32	7.15	0.32	7.15	0.32	0.65	0	0.0096	26.6	26.77	29.51	26.19	110.27	845.4	255	0	13.976	1.97838	1.60875	52803	4.21	3.36	5.01	1	0	0	1	0	0.403633	0.000126	0.060162	0.070269	0	30															
0:04:50	1641427500	1641427500	2022-01-06T00:05:00	2022-01-05T17:05:00	2.008	2.008	9.016	222.5	99	26.53	845.31	6.85	0.9816	1502.7	0	-9999	-9999	-9999	0	-9999	-9999	-14.9	3.7	-19	-12	43.7	98.3	28	62	-1072.4	116	-1090	-1055	-4293.7	47037512	-21183	9073	15728.6	42592960	3657	30038	-2953	93760	-3421	-2415	0	0	0	0	100	0	0	133.1	0.32	745.5	754.3	373.7	32.7	30	0.94	0	1.06	0	1.12	0.01	1.15	0.01	6.45	0.18	7.43	0.24	7.51	0.24	7.53	0.24	7.53	0.24	0.66	0	0.0106	26.8	26.95	29.74	26.38	110.33	845.5	262	0	13.825	1.94745	1.60075	52809	4.21	3.36	5.01	1	0	0	1	0	0.397408	0.000114	0.052628	0.070624	0	30															
0:05:20	1641427530	1641427530	2022-01-06T00:05:30	2022-01-05T17:05:30	1.984	1.984	10.017	216.6	99	26.62	845.29	6.77	0.9813	1502.8	0	-9999	-9999	-9999	0	-9999	-9999	-25.2	2271.2	-213	52	-6.8	15597.2	-437	73	-1053.1	3546	-1112	-792	-8300.4	39188072	-19215	6571	18862	80414432	3683	36557	-3399	18474296	-17491	12783	0	0	0	0	100	0	0	130.2	0.28	715.3	737.1	362.6	33.9	30	0.93	0.01	1.05	0.01	1.1	0.02	1.13	0.02	6.41	0.54	7.37	0.72	7.45	0.74	7.46	0.74	7.46	0.74	0.66	0	0.0117	26.98	27.11	29.91	26.55	110.36	845.4	258	0	13.908	1.97447	1.60775	52813	4.13	3.36	5.01	1	0	1	1	1	0.405305	0.000113	0.060285	0.070818	0	30															
0:05:50	1641427560	1641427560	2022-01-06T00:06:00	2022-01-05T17:06:00	2.004	2.004	11.011	221.4	99	26.78	845.26	8.04	0.9805	1503.2	0	-9999	-9999	-9999	0	-9999	-9999	-56.3	5087.3	-221	-10	-61	33996.4	-424	69	-1045.8	2550	-1095	-929	-7081.7	36663844	-15365	7595	19193.3	28760352	4681	30730	-2651.2	1663066	-3762	4068	0	0	0	0	100	0	0	111.7	0.28	615.4	631.4	312.6	31.5	30	0.94	0	1.06	0	1.11	0	1.14	0	6.41	0.03	7.38	0.04	7.46	0.04	7.48	0.04	7.48	0.04	0.66	0	0.0127	27.13	27.25	30.11	26.78	110.42	845.5	262	0	13.83	1.96137	1.604375	52817	4.21	3.36	5.01	1	0	0	1	0	0.395763	0.000114	0.05239	0.071081	0	30															
0:06:20	1641427590	1641427590	2022-01-06T00:06:30	2022-01-05T17:06:30	1.987	1.987	12.021	219.1	99	26.91	845.26	6.86	0.9803	1503.1	0	-9999	-9999	-9999	0	-9999	-9999	-13.1	6.2	-18	-10	45.3	162.1	29	69	-1072.3	171	-1096	-1053	-5474.1	77132160	-20142	18655	20011.1	36836768	5678	32147	-2924.8	79230	-3421	-2415	0	0	0	0	100	0	0	124.3	0.29	692.1	703.5	348.7	33.3	30	1.03	0	1.16	0	1.23	0	1.26	0	7.02	0.11	8.09	0.15	8.19	0.16	8.21	0.16	8.21	0.16	0.66	0	0.0139	27.31	27.44	30.31	26.86	110.47	845.5	255	0	13.987	1.98524	1.6105	52823	4.21	3.36	5.01	1	0	0	1	0	0.40439	0.000125	0.060592	0.070595	0	30															
0:06:50	1641427620	1641427620	2022-01-06T00:07:00	2022-01-05T17:07:00	2.02	2.02	13.02	224.95	99	27	845.29	6.68	0.98	1502.9	0	-9999	-9999	-9999	0	-9999	-9999	-12.9	6.8	-18	-10	41.4	157.2	23	67	-1065.1	191.2	-1091	-1043	-7275.3	33142572	-16712	8566	17602.1	40605792	2730	29758	-2707.6	129033	-3473	-2038	0	0	0	0	100	0	0	124.3	0.32	693.8	703.6	349	37.9	30	0.82	0	0.92	0	0.97	0	1	0	5.6	0.11	6.45	0.14	6.52	0.15	6.54	0.15	6.54	0.15	0.66	0	0.0148	27.46	27.57	30.43	27.02	110.51	845.5	261	0	13.856	1.96331	1.604875	52829	4.21	3.36	5.01	1	0	0	1	0	0.396152	0.000113	0.052251	0.070703	0	30															
0:07:20	1641427650	1641427650	2022-01-06T00:07:30	2022-01-05T17:07:30	1.998	1.998	14.02	213.15	99	27.06	845.29	6.55	0.9798	1502.9	0	-9999	-9999	-9999	0	-9999	-9999	-13.9	5.3	-18	-10	45.4	123.8	26	63	-1065.4	165.1	-1084	-1043	-4259.3	49240168	-17430	15015	19392.5	52694944	113	32138	-2484.9	63438.5	-3018	-2126	0	0	0	0	100	0	0	124.5	0.34	693.4	704.4	348.8	40.8	30	0.8	0	0.9	0	0.94	0	0.96	0	5.51	0.1	6.33	0.13	6.39	0.13	6.41	0.13	6.41	0.13	0.65	0	0.0157	27.57	27.68	30.5	27.07	110.53	845.5	261	0	13.858	1.96379	1.605	52834	4.21	3.36	5.01	1	0	0	1	0	0.39708	0.000113	0.052672	0.070218	0	30															
0:07:50	1641427680	1641427680	2022-01-06T00:08:00	2022-01-05T17:08:00	2	2	15.021	217.85	99	27.19	845.3	6.49	0.9794	1502.8	0	-9999	-9999	-9999	0	-9999	-9999	-12.5	4.8	-17	-10	40.2	102.2	27	62	-1061.1	147.2	-1084	-1047	-7232.9	72237152	-26293	6930	17183.2	33720640	1137	30213	-2682	64503	-3228	-2283	0	0	0	0	100	0	0	124.6	0.31	693.7	704.9	348.8	38.5	30	0.91	0.01	1.01	0.01	1.05	0.01	1.08	0.01	6.24	0.36	7.16	0.47	7.23	0.48	7.24	0.48	7.24	0.48	0.65	0	0.0167	27.67	27.77	30.59	27.2	110.58	845.5	261	0	13.86	1.95993	1.604	52839	4.21	3.36	5.01	1	0	0	1	0	0.404373	0.000114	0.060537	0.070636	0	30															
0:08:20	1641427710	1641427710	2022-01-06T00:08:30	2022-01-05T17:08:30	2.003	2.003	16.027	220	99	27.28	845.3	6.43	0.9791	1502.8	0	-9999	-9999	-9999	0	-9999	-9999	-13.1	4.2	-17	-11	44.2	115.9	28	65	-1068.2	134.9	-1089	-1049	-5450.8	65921992	-21910	17570	20870.4	63591776	3832	36898	-2760.5	91106.5	-3403	-2257	0	0	0	0	100	0	0	124.5	0.35	695	704.7	349.2	38.9	30	0.99	0.01	1.1	0.01	1.14	0.02	1.17	0.02	6.81	0.53	7.81	0.7	7.88	0.71	7.89	0.71	7.89	0.71	0.64	0	0.0178	27.76	27.84	30.7	27.3	110.62	845.5	259	0	13.905	1.97252	1.60725	52845	4.21	3.36	5.01	1	0	0	1	0	0.395735	0.000126	0.051993	0.070585	0	30															
0:08:50	1641427740	1641427740	2022-01-06T00:09:00	2022-01-05T17:09:00	2.011	2.011	17.03	220.9	99	27.38	845.35	6.39	0.9789	1502.3	0	-9999	-9999	-9999	0	-9999	-9999	-12.9	3.7	-17	-10	44.8	80.6	31	66	-1073.4	121.6	-1090	-1054	-6940.7	89360528	-22916	17893	17822.9	48074080	-1890	28542	-3038.8	94514	-3745	-2476	0	0	0	0	100	0	0	124.6	0.31	696.7	704.8	348.7	36.8	30	1.13	0	1.24	0	1.28	0	1.31	0	7.78	0.16	8.9	0.21	8.97	0.21	8.99	0.21	8.99	0.21	0.62	0	0.0191	27.84	27.93	30.78	27.37	110.66	845.6	261	0	13.863	1.95368	1.602375	52850	4.21	3.36	5.01	1	0	0	1	0	0.404328	0.000114	0.059978	0.070191	0	30															
0:09:20	1641427770	1641427770	2022-01-06T00:09:30	2022-01-05T17:09:30	2.006	2.006	18.024	220.35	99	27.44	845.39	6.36	0.9787	1501.9	0	-9999	-9999	-9999	0	-9999	-9999	-13.1	4.5	-17	-10	47.3	108.8	34	66	-1076.2	139.4	-1098	-1060	-5737.7	48305032	-16817	14945	18935.9	55881760	-157	41711	-3076.1	98794	-3692	-2423	0	0	0	0	100	0	0	124.5	0.31	695.9	704.5	348.8	37.3	30	0.99	0	1.08	0	1.11	0	1.13	0	6.84	0.15	7.82	0.2	7.87	0.2	7.88	0.2	7.88	0.2	0.62	0	0.0202	27.91	27.99	30.86	27.44	110.68	845.6	266	0	13.757	1.94459	1.6	52855	4.21	3.36	5.01	1	0	0	1	0	0.405347	0.000114	0.061508	0.070638	0	30															
0:09:50	1641427800	1641427800	2022-01-06T00:10:00	2022-01-05T17:10:00	1.987	1.987	19.03	220.1	99	27.47	845.4	6.3	0.9787	1501.8	0	-9999	-9999	-9999	0	-9999	-9999	-13.6	6.6	-17	-10	49.3	160.3	33	69	-1079.2	195.8	-1100	-1060	-4374.9	136936784	-26801	18357	18948.7	126937056	-8373	46287	-3008.7	94886	-3675	-2537	0	0	0	0	100	0	0	124.6	0.33	694.5	705.1	348.7	39	30	0.81	0	0.88	0	0.91	0	0.92	0	5.6	0.07	6.4	0.09	6.44	0.09	6.45	0.09	6.45	0.09	0.61	0	0.0211	27.97	28.05	30.97	27.54	110.69	845.6	260	0	13.885	1.96042	1.604125	52860	4.21	3.36	5.01	1	0	0	1	0	0.397297	0.000113	0.052411	0.070728	0	30															
0:10:20	1641427830	1641427830	2022-01-06T00:10:30	2022-01-05T17:10:30	2.013	2.013	20.027	222.25	99	27.6	845.41	6.28	0.9783	1501.7	0	-9999	-9999	-9999	0	-9999	-9999	-12.8	4.6	-17	-10	44.6	119.4	32	64	-1073.7	153.8	-1096	-1058	-7379.4	45574208	-22557	4007	21510	34547872	8723	36242	-3074.1	82791	-3675	-2476	0	0	0	0	100	0	0	124.6	0.3	694.4	705.3	348.6	35.3	30	0.83	0	0.91	0	0.93	0	0.94	0	5.79	0.05	6.6	0.07	6.64	0.07	6.65	0.07	6.65	0.07	0.61	0	0.022	28.03	28.1	31.03	27.56	110.74	845.6	265	0	13.779	1.93935	1.598625	52864	4.21	3.36	5.01	1	0	0	1	0	0.405104	0.000126	0.060656	0.070217	0	30															
0:10:50	1641427860	1641427860	2022-01-06T00:11:00	2022-01-05T17:11:00	1.994	1.994	21.028	220.3	99	27.6	845.4	6.29	0.9782	1501.8	0	-9999	-9999	-9999	0	-9999	-9999	-13.4	6.1	-17	-10	48.8	162.6	32	69	-1077.3	176.5	-1098	-1058	-4650.2	56532880	-18602	8863	20096.6	60322976	6011	39786	-3069.1	112500	-3640	-2502	0	0	0	0	100	0	0	124.4	0.33	694	703.9	348.7	38.8	30	1.07	0	1.16	0	1.19	0	1.2	0	7.44	0.19	8.48	0.24	8.53	0.24	8.53	0.24	8.53	0.24	0.6	0	0.0231	28.08	28.14	31.05	27.62	110.74	845.6	263	0	13.824	1.96767	1.606	52869	4.21	3.36	5.01	1	0	0	1	0	0.39616	0.000114	0.05238	0.070619	0	30															
0:11:20	1641427890	1641427890	2022-01-06T00:11:30	2022-01-05T17:11:30	2.003	2.003	22.031	215.85	99	27.72	845.38	6.25	0.9778	1502	0	-9999	-9999	-9999	0	-9999	-9999	-12.4	3.4	-17	-10	44.9	83.8	31	67	-1075	91	-1093	-1058	-8484	89839072	-26075	17158	19477.1	60093568	4445	33635	-3231.3	77137	-3727	-2695	0	0	0	0	100	0	0	124.9	0.25	695.8	706.8	349.4	30.2	30	1.06	0.01	1.15	0.01	1.18	0.01	1.19	0.01	7.38	0.4	8.41	0.52	8.46	0.53	8.47	0.53	8.47	0.53	0.61	0	0.0243	28.13	28.19	31.11	27.71	110.79	845.6	263	0	13.824	1.96137	1.604375	52874	4.21	3.36	5.01	1	0	0	1	0	0.396651	0.000114	0.05191	0.070582	0	30															
